State,Year,File No.,Association Name,Address,Nature
Delhi,2019,2018005732,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005731,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005746,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005745,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005744,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005743,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018010801,Civil Society Academy,"B5/155,SECOND FLOOR, SAFDURJUNG ENCLAVE NEW DELHI Delhi 23 110029","Educational ,Social"
Delhi,2019,2018015401,FOSTER AND FORGE FOUNDATION,Flat No 549 Type2 Mount Kailash Apartment East of Kailash NEW DELHI Delhi 23 110065,Educational
Delhi,2019,2018012201,SHRI SOHAN LAL CHARITABLE TRUST,"4/8, 2ND FLOOR, ASAF ALI ROAD DELHI Delhi 23 110002","Educational ,Social"
Delhi,2019,2018005739,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005737,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005735,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005729,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005728,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005727,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005726,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005725,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005724,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005723,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005722,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005721,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005720,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005717,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005716,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005715,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005714,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005713,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005710,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005708,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005718,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005736,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005738,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005740,Public Health Foundation of India,"Unit No. 316, 3rd Floor, Rectangle -1 Building, Plot No. D-4, District Centre Saket NEW DELHI Delhi 23 110017","Educational ,Social"
Delhi,2019,2018005712,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005705,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005707,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005701,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005702,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005706,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005711,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018005709,Public Health Foundation of India,"ISID Complex, 4 Institutional Area, Vasant Kunj NEW DELHI Delhi 23 110070","Educational ,Social"
Delhi,2019,2018008401,Reimagining Higher Education Foundation,"302, Gopal Heights, Netaji Subhash Place New Delhi Delhi 23 110034",Educational
Delhi,2019,2017015901,ROSHNI,"152, Golf Links New Delhi Delhi 23 110003",Educational
Delhi,2019,2018008501,JARUL TRUST,"HOUSE NO 122, GROUND FLOOR, ARJUN NAGAR, SAFDARJUNG ENCLAVE NEW DELHI Delhi 23 110029",Social
Gujarat,2019,2019005001,HARI ANAND TRUST,21 A BAKUL PARK SOCIETY OPP SAHYOG VATIKA GORWA VADODARA Vadodara/Baroda 04 390016,"Educational ,Social"
Gujarat,2019,2018010902,THE AHMEDABAD DISTRICT PROBATION AND AFTER CARE ASSOCIATION AHMEDABAD,"NR CAMA HOTEL, KHANPUR AHMEDABAD Ahmedabad 04 380001",Social
Gujarat,2019,2018014801,WAJRA O FORCE EMPOWERMENT FOUNDATION,"OFFICE NO.87, 8TH FLOOR, WHITEHOUSE, NEAR PANCHWATI CIRCLE, ELLISBRIDGE AHMEDABAD Ahmedabad 04 380006","Cultural ,Economic ,Educational ,Social"
Gujarat,2019,2018015301,INTERNATIONAL AUTOMOBILE CENTRE OF EXCELLENCE IACE,Pandit Deendayal Petroleum University Raisan Village Gandhinagar 04 382007,Social
Gujarat,2019,2018007301,VISHV UMIYA FOUNDATION,"112, Coral Complex, Opp. R. K. Royal Hall, Science city Road, Sola Ahmedabad Ahmedabad 04 380060","Religious(Hindu) ,Cultural ,Educational ,Social"
Himachal Pradesh,2019,2017020801,Handimachal Society,"Arya Samaj School Street, Akhara Bazaar Kullu Kullu 18 175101",Social
Jharkhand,2019,2018006501,Women and Gender Resource Centre,"IST LANE, DON BOSCO, Khorah Toli, Kokar, Ranchi, Jharkhand RANCHI Ranchi 33 834001","Cultural ,Economic ,Educational ,Social"
Maharashtra,2019,2018005101,THE DAUGHTERS OF THE HEART OF MARY NORTH PROVINCE,"Premankur, St. Pius College Campus, Aarey Road, Goregaon East Mumbai Mumbai 08 400063","Religious(Christian) ,Cultural ,Economic ,Educational ,Social"
Maharashtra,2019,2018009301,Association Of Schools and Colleges of Optometry,"43, Amrut Keshav Naik Marg, Fort Mumbai Mumbai 08 400001",Educational
Maharashtra,2019,2018002601,Paryavaran Mitra,At Post Virur Station Tahsil Rajura Dist Chandrapur 442905 Chandrapur Chandrapur 08 442905,"Economic ,Educational ,Social"
Maharashtra,2019,2019006001,Encourage Foundation,"Gr. Fl. Rishab Bldg, B wing, Plot 158, Bangur Nagar, Goregaon (W), Mumbai 40090 Mumbai Greater Bombay 08 400104","Cultural ,Educational ,Social"
Maharashtra,2019,2019001401,DHRISHTI FOUNDATION,"FLAT NO.1, GROUND FLOOR , PLOT NO-13 , JAYA BUILDING , NEAR SUBRAMANIAM TEMPLE, CHEDDA NAGAR , CHEMBUR MUMBAI Mumbai 08 400089","Educational ,Social"
Maharashtra,2019,2018013701,THE R. JHUNJHUNWALA SANKARA EYE HOSPITAL,"151-155, 15TH FLOOR, NARIMAN BHAVAN, NARIMAN POINT MUMBAI Mumbai 08 400021",Social
Orissa,2019,2017016401,RURAL LIFELINE TRUST,AT/PO SINDURPUR BINIKA Sonepur 10 767019,"Educational ,Social"
Telangana,2019,2018018801,NATIONAL INSTITUTE OF PLANT HEALTH MANAGEMENT,NIPHM BUDVEL ROAD RAJENDERNAGAR HYDERABAD Ranga Reddy 36 500030,Educational
Uttar Pradesh,2019,2019008401,Alliance Francaise de Lucknow,"Alliance francaise de Lucknow- La Martiniere Girls College, Rana Pratap Marg, Lucknow, 226001 (UP) Lucknow Lucknow 13 226001",Educational
Uttar Pradesh,2019,2018004301,Shri Purnanand Ajapa Yoga Sansthan,"Naramau Chungi, G.T. Road Kanpur Kanpur Dehat/Kanpur Nagar 13 208025","Religious(Hindu) ,Cultural ,Educational ,Social"
Uttar Pradesh,2019,2018012901,Gaur Govinda Seva Foundation,"710C, Tower 10, Gulmohur Green, Mohan Nagar, Ghaziabaad 201007 Ghaziabad Ghaziabad 13 201007","Cultural ,Social"
Uttar Pradesh,2019,2017007701,ReTHINK INDIA FOUNDATION,"10 Greenwoods-2, Omega-1 Greater Noida Gautam Budh Nagar 13 201308",Educational
Bihar,2018,2017019301,Chief Minister Relief Fund Bihar,"4, Deshratn Marg Patna - 800001 Patna Patna 03 800001",Social
Chhattisgarh,2018,2016017601,PAAWAN CRUZ SISTERS ASSOCIATION,"Old Dhamtari Road Holy Cross Institute ,Boriakhurd, Ward Chandrashekhar No 52 Raipur Raipur 32 492013","Religious(Christian) ,Educational ,Social"
Delhi,2018,2018001001,Promoting All Youth Accomplishments Society of India,1ST FLOOR 1 HOSPITAL ROAD BHOGAL NEW DELHI Delhi 23 110003,"Educational ,Social"
Delhi,2018,2016022501,FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS INDIA,"Flat No. 8, 9th Floor, Vijaya Building, 17 Barakhamba Road, New Delhi Delhi 23 110001",Social
Gujarat,2018,2016025601,SHREE HARI JAGSUKHKARAK CHARITABLE TRUST,C/O YASHWANT CHANDULAL SONI 10 SHRI SWAMINARAYAN SUKHKAR NIRBHAY RESIDENCY OPP DEV KUTIR 2 AMBALI AHMEDABAD Ahmedabad 04 380058,"Cultural ,Economic ,Educational ,Social"
Gujarat,2018,2016010401,SETU ABHIYAN,"70-B,BANKERS COLONY, JUBILEE GROUND,BHUJ-MUNDRA ROAD BHUJ Kachchh(Kutch) 04 370001","Cultural ,Economic ,Educational ,Social"
Gujarat,2018,2017011001,INTERNATIONAL AUTOMOBILE CENTRE OF EXCELLENCE IACE,Pandit Deendayal Petroleum University Raisan Village Ahmedabad 04 382007,Social
Haryana,2018,2018011901,MEDICAL COLLEGE AND HOSPITAL WELFARE SOCIETY,"KALPANA CHAWLA GOVT. MEDICAL COLLEGE CAMPUS, KARNAL KARNAL Karnal 17 132001",Social
Haryana,2018,2017002401,Aarohan Welfare Society,132 professor colony Opp DAV Physiotherapy College Yamuna Nagar Yamunagar 17 135001,"Cultural ,Economic ,Educational ,Social"
Jammu & Kashmir,2018,2016028701,ASSOCIATION FOR MEDICINE EDUCATION AND DEVELOPMENT AMED ZANASKAR,"ASSOCIATION FOR MEDICINE EDUCATION AND DEVELOPMENT AMED ZANASKAR , PADUM ZANSKAR , KARGIL KARGIL Kargil 15 194103",Educational
Karnataka,2018,2017008301,Im Every Woman,"405 B Block, Amarjyothi Apartments Kanakpura Road Jayanagar VI Block Bangalore - 560082 Bangalore Bangalore 09 560082",Social
Madhya Pradesh,2018,2017017101,Kareli Education Trust,"Wadhwa Clinic, Subhash Ward Kareli Narshimapur 06 487221","Educational ,Social"
Madhya Pradesh,2018,2017019201,RAJYA ANAND SANSTHAN,"MP BOARD OFFICE CAMPUS, LINK ROAD NO-1 BHOPAL Bhopal 06 462011",Educational
Maharashtra,2018,2018002001,Anubhuti Trust,"D-5/503, Himgiri Lokdhara C.H.S., Lokdhara, Kalyan (East). Kalyan Thane 08 421306","Educational ,Social"
Maharashtra,2018,2018006601,MUDITA AN ALLIANCE FOR GIVING,"K-901 MARVEL DIVA, NEXT TO SEASONS MALL, MAGARPATTA CITY, HADAPSAR, PUNE 411028 Pune Pune 08 411013",Social
Maharashtra,2018,2017016901,DEESHA EDUCATION FOUNDATION,"464, Deesha Villa, Shri Gajanan Township No.2, Kathora Road, Amravati, Maharashtra, INDIA Amravati Amravati 08 444701","Educational ,Social"
Rajasthan,2018,2017008801,Mata Jai Kaur Maternal and Child Health Centre Charitable Trust,"Village 35BB, Tehsil Padampur Sri Ganganagar Sriganganagar 12 335024","Economic ,Social"
Tamil Nadu,2018,2017010901,THE SOCIAL PROJECT,"53, MERCY CENTER CAMPUS, KEEZANDURAI ROAD NAGAVEDU VILLAGE, ARAKKONAM TALUK, VELLORE DISTT VELLORE North Arcot (Vellore) 07 631002","Educational ,Social"
Tamil Nadu,2018,2017011701,GRACE MARIA CHARITABLE AND EDUCATIONAL TRUST,"NO.46, Mariyamman Koil Street, Nellikuppam, Panruti TK Cuddalore 07 607105","Economic ,Educational ,Social"
Telangana,2018,2016025401,WATER AND LIVELIHOODS FOUNDATION,"12-13-451, Street no.1 Tarnaka Secunderabad Hyderabad/Secunderabad 36 500017","Economic ,Educational ,Social"
Uttar Pradesh,2018,2017017301,Vidya Gyan India,"P.O. Kotah, Pargana Haroda, Tehsil and District - Saharanpur Saharanpur Saharanpur 13 247551","Educational ,Social"
Uttarakhand,2018,2017017501,Nature Science Initiative,36 Curzon Road Dehradun Dehradun 34 248001,Social
West Bengal,2018,2017013401,Kolkata Trust for Human Development,"2048 Rajdanga Main Road, Hari Nikunj premises, 4th Floor, Kolkata-700107. Kolkata 24 Parganas-(S and N) 14 700107",Social
 Bihar,2017,2017019301,Chief Minister Relief Fund Bihar,"4, Deshratn Marg
Patna - 800001,Patna,Patna,Bihar-800001",Social 
 Haryana,2017,2017002401,Aarohan Welfare Society,"132 professor colony
Opp DAV Physiotherapy College,Yamuna Nagar,Yamunagar,Haryana-135001","Cultural ,Economic ,Educational ,Social "
 Karnataka,2017,2017005801,OSAAT Educational Charitable Trust,"252, Lakeshore Homes
Kasavanahalli
Off: Sarjapura Road,Bengaluru,Bangalore,Karnataka-560035",Educational 
 Karnataka,2017,2017005802,OSAAT Educational Charitable Trust,"252, Lakeshore Homes
Kasavanahalli
Off: Sarjapura Road,Bengaluru,Bangalore,Karnataka-560035",Educational 
 Karnataka,2017,2017018901,Gandhi Seva Ashram,"Sarvodaya, Adarsha Nagar, Kalya,
Uliyaragoli, kaup, Udupi Taluk and
District,kaup,Udipi,Karnataka-574106","Cultural ,Economic ,Educational "
 Madhya Pradesh,2017,2017008601,Shrimati Saraswati Jain Memorial Charitable Society,"363 AA, Scheme No. 74-C,
A.B. Road, Vijay Nagar,
Indore -452010 (M.P.) India
,Indore,Indore,Madhya Pradesh-452010",Social 
 Madhya Pradesh,2017,2017019201,RAJYA ANAND SANSTHAN,"MP BOARD OFFICE CAMPUS, LINK ROAD NO-1,BHOPAL,Bhopal,Madhya Pradesh-462011",Educational 
 Telangana,2017,2017008901,V RANGA RAO VILLAGE SCHOLARSHIP FUND TRUST,"420 A Manasarovar Heights Phase 2 Manovikas Nagar Post
SECUNDERABAD 500009
HYDERABAD TELANGANA,Hyderabad,Hyderabad/Secunderabad,Telangana-500009",Educational 
 West Bengal,2017,2017002301,THE KAYLOU TRUST FOR ANGLO-INDIANS,"37/1 C N ROY ROAD,KOLKATA,Kolkata,West Bengal-700039","Educational ,Social "
 Assam,2016,2016017101,God Will Provide International Mission,"House No 197   Vill and PO Kothakuthi   PS  Dhupdhara  Dist Goalpara  Assam   Pin Code   783123 
,Kothakuthi,Goalpara,Assam-783123","Religious(Christian) ,Educational ,Social "
 Bihar,2016,2016002201,Helping Hope Foundation,"H O Ram Prawesh Bhuiya Vill Rajapur Jindapur PO Jindapur P S M U Bodhgaya Dist Gaya,Bodhgaya,Gaya,Bihar-824234",Educational 
 Bihar,2016,2016006301,MUMMY JEE EDUCATIONAL CHARITABLE TRUST,"Puja Ply House Pachhati
Bodhgay Gaya 
Bihar-824231,BODHGAYA,Gaya,Bihar-824231","Cultural ,Educational ,Social "
 Chhattisgarh,2016,2016017601,PAAWAN CRUZ SISTERS ASSOCIATION,"Old Dhamtari Road Holy Cross Institute ,Boriakhurd, Ward Chandrashekhar No 52,Raipur,Raipur,Chhattisgarh-492013","Religious(Christian) ,Educational ,Social "
 Chhattisgarh,2016,2016026001,LIONS CLUB KORBA TRUST,"C/O LIONS ENGLISH SCHOOL, ADARSH VIHAR, T.P. NAGAR,KORBA,Korba,Chhattisgarh-495677","Educational ,Social "
 Delhi,2016,2016001901,BROOKINGS INSTITUTION INDIA CENTER,"D 64, 2ND FLOOR, DEFENCE COLONY,NEW DELHI,Delhi,Delhi-110024","Economic ,Educational ,Social "
 Delhi,2016,2016002401,Preksha Foundation,"U- 12, First floor, Green Park Main, New Delhi-110016,New Delhi,Delhi,Delhi-110016",Social 
 Delhi,2016,2016003801,NATIONAL ASSOCIATION TARGETTING  UPLIFTMENT  AND REHABILITATION THROUGH EDUCATION,"WZ/D-34, STREET NO. 4, OLD MAHAVEER NAGAR, KRISHNA PARK, NEW DELHI,NEW DELHI,Delhi,Delhi-110018","Educational ,Social "
 Delhi,2016,2016015801,Diabetes Awareness Foundation,"A-9, Karampura,
New Delhi - 110015,New Delhi,Delhi,Delhi-110015",Social 
 Himachal Pradesh,2016,2016004101,DHARAMSALA ANIMAL RESCUE,"VPO RAKKAR, TEHSIL DHARAMSHALA,DHARAMSHALA,Kangra/Dharamshala,Himachal Pradesh-176057",Social 
 Karnataka,2016,2016016201,Aviratha Trust,"73, 3rd stage 2nd main road, Vinayaka layout, Vijayanagar, 

,Bangalore,Bangalore,Karnataka-560040","Cultural ,Educational ,Social "
 Kerala,2016,2016016601,CHINMAYA VISHWAVIDYAPEETH,"ADI SANKARA NILAYAM, VILLAGE: VELIYANAD,ERNAKULAM,Ernakulam,Kerala-682313",Educational 
 Madhya Pradesh,2016,2016012201,Shrimati Saraswati Jain Memorial Charitable Society,"363 AA, Scheme No. 74-C,
A.B. Road, Vijay Nagar,
Indore -452010 (M.P.) India
,Indore,Indore,Madhya Pradesh-452010",Social 
 Maharashtra,2016,2016005201,VET MED OUTREACH,"SHE-Villa, J-15, Kamala Nagar, Wadi, Nagpur- 440023
Maharashtra, India.,Nagpur,Nagpur,Maharashtra-440023","Cultural ,Educational ,Social "
 Maharashtra,2016,2016008901,RAJSHRI FOUNDATION,"POONAM CHAMBERS, B WING, 2ND FLOOR, DR A B ROAD, WORLI,MUMBAI,Mumbai,Maharashtra-400018",Social 
 Maharashtra,2016,2016009001,RAJSHRI FOUNDATION,"POONAM CHAMBERS, B WING, 2ND FLOOR, DR A B ROAD, WORLI,MUMBAI,Mumbai,Maharashtra-400018",Social 
 Maharashtra,2016,2016009101,RAJSHRI FOUNDATION,"POONAM CHAMBERS, B WING, 2ND FLOOR, DR A B ROAD, WORLI,MUMBAI,Mumbai,Maharashtra-400018",Social 
 Maharashtra,2016,2016010001,Ronald McDonald House Charities Foundation India (RMHC India),"1001-1001-A, Tower-3,10th Floor, 
Indiabulls Finance Centre, Senapati Bapat Marg,
Elphinstone Road,Mumbai,Mumbai,Maharashtra-400013",Social 
 Maharashtra,2016,2016025201,GLORY OF PEACE AND LOVE INTERNATIONAL FOUNDATION,"C-704 ECOPARK MAROL MILITARY ROAD
ANDHERI EAST,MUMBAI,Mumbai,Maharashtra-400059",Social 
 Maharashtra,2016,2016029501,STREE SHAKTI KENDRA,"A-204, NEELAM CENTRE, HIND CYCLE ROAD, WORLI,MUMBAI,Greater Bombay,Maharashtra-400030",Social 
 Rajasthan,2016,2016015401,RAJENDRA AND URSULA JOSHI CHARITABLE TRUST,"506,ANCHOR MALL,THIRD FLOOR,AJMER ROAD,JAIPUR,JAIPUR,Jaipur,Rajasthan-302006","Educational ,Social "
 Tamil Nadu,2016,2016000201,Voice Trust,"No.7, Muthuramalinga Thevar Street,
Annanagar
Madurai-625020,Madurai,Madurai,Tamil Nadu-625020","Cultural ,Economic ,Educational ,Social "
 Tamil Nadu,2016,2016001301,ILAYANGUDI MUSLIM EDUCATIONAL TRUST,"ILM PUBLIC SCHOOL CAMPUS SIVAGANGAI ROAD,ILAYAGNUDI,Sivagangai(Pasumpon),Tamil Nadu-630702","Economic ,Educational "
 Tamil Nadu,2016,2016002701,Sigaram Academy of Excellence,"6 96A  Johnson Tower,Mulagumoodu  Kanyakumari District,Kanyakumari (Nagerkoil),Tamil Nadu-629167","Educational ,Social "
 Tamil Nadu,2016,2016002801,CHRISTWOOD EDUCATIONAL TRUST,"S-56, 20th STREET
,ANNA NAGAR,Chennai (Madras),Tamil Nadu-600040",Educational 
 Tamil Nadu,2016,2016003701,ZRII TRUST,"B2 26 KALAKSHETRA ROAD VIJAY
AKSHAYA APARTMENTS,CHENNAI,Chennai (Madras),Tamil Nadu-600090","Economic ,Social "
 Tamil Nadu,2016,2016009701,ALUMNI ASSOCIATION OF CEG1990,"Flat No.B7,Mahbubani Apartments,48,North Boag Road,T Nagar,Chennai,Chennai (Madras),Tamil Nadu-600017",Educational 
 Tamil Nadu,2016,2016009901,PUNARJANMAM FOUNDATION TRUST,"95, 5th CROSS STREET, ARAVIND NAGAR, MADAMBAKKAM,CHENNAI,Chennai (Madras),Tamil Nadu-600126",Social 
 Tamil Nadu,2016,2016012601,RADHAKRISHNAN CHARITABLE TRUST,"229F, Missionary Hill
Stone House-Po
Ootacumund,Ootacamund,Nilgiri (Udagamangalam),Tamil Nadu-643002",Social 
 Telangana,2016,2016021401,GUYS FOR GOOD DEEDS,"FLAT NO 102 PLOT NO 56/A CHALLA S SYMPHONY ROAD NO 25 DEEPTHI SRI NAGAR MADINAGUDA SHERILINGAMPALLY MANDAL RANGA REDDY DIST,SHERILINGAMPALLY,Ranga Reddy,Telangana-500049","Cultural ,Economic ,Educational ,Social "
 Uttar Pradesh,2016,2016010201,TRIPATHI FOUNDATION,"H 189, SECTOR 63, NOIDA,NOIDA,Gautam Budh Nagar,Uttar Pradesh-201301","Educational ,Social "
 Andhra Pradesh,2015,2015006101,DAF FOLIO,"5 38 1 B DUM DUM GARDENS,NUZVID,Krishna,Andhra Pradesh-521201","Educational ,Social "
 Andhra Pradesh,2015,2015028301,Anglican Church of Kadapa Diocese,"24/1027 Near RTC Bus Stand Jammalamadugu,Jammalamadugu,Cuddapah,Andhra Pradesh-516434","Religious(Christian) ,Cultural ,Economic ,Educational ,Social "
 Assam,2015,2015005902,Parijat Trust,"Pamohi, P.O. Garchuk,Guwahati,Kamrup,Assam-781035",Educational 
 Bihar,2015,2015001402,SURYODAYA EDUCATIONAL TRUST,"VILLAGE SONUBIGHA WARD NO 07 PO PS BODHGAYA,GAYA,Gaya,Bihar-824231","Educational ,Social "
 Chandigarh,2015,2015021001,MILKHAS CHARITABLE TRUST,"725, SECTOR -8,Chandigarh,Chandigarh,Chandigarh-160008",Social 
 Delhi,2015,2015000201,Cankids Kidscan,"D7-7 Vasant Vihar,New Delhi,Delhi,Delhi-110057","Educational ,Social "
 Delhi,2015,2015000202,Cankids Kidscan,"D7-7 Vasant Vihar,New Delhi,Delhi,Delhi-110057","Educational ,Social "
 Delhi,2015,2015005502,NATIONAL MUSEUM INSTITUTE OF HISTORY OF ART CONSERVATION  AND MUSEOLOGY,"C/O NATIONAL MUSEUM CAMPUS, JANPATH, NEW DELHI 110011,NEW DELHI,Delhi,Delhi-110011",Educational 
 Delhi,2015,2015009701,Happy Science India Association,"WZ-28/A, Main Road, Sadh Nagar, Palam Colony,New Delhi,Delhi,Delhi-110045","Religious(Buddhist) ,Educational ,Social "
 Delhi,2015,2015010301,Hindustan Power Trust,"239, Okhla Industrial Estate, Phase-III,New Delhi,Delhi,Delhi-110020","Economic ,Educational ,Social "
 Delhi,2015,2015011001,NETWORK FOR QUALITY EDUCATION FOUNDATION,"15, GOLF LINKS,NEW DELHI,Delhi,Delhi-110003",Educational 
 Delhi,2015,2015014902,Neeti Foundation,"A-33,Feroz Gandhi Road, Lajpat nagar-ii,New Delhi,Delhi,Delhi-110024",Social 
 Delhi,2015,2015016001,BROOKINGS INSTITUTION INDIA CENTER,"D 64, 2ND FLOOR, DEFENCE COLONY,NEW DELHI,Delhi,Delhi-110024","Economic ,Educational ,Social "
 Delhi,2015,2015016002,BROOKINGS INSTITUTION INDIA CENTER,"D 64, 2ND FLOOR, DEFENCE COLONY,NEW DELHI,Delhi,Delhi-110024","Economic ,Educational ,Social "
 Delhi,2015,2015017501,Swaniti Initiative,"11/11 Sarv Priya Vihar,New Delhi,Delhi,Delhi-110016",Social 
 Delhi,2015,2015019601,SARVA DHARMA SAMVAAD,"7, JANTAR MANTAR ROAD,NEW DELHI,Delhi,Delhi-110001","Economic ,Educational ,Social "
 Delhi,2015,2015020002,NETWORK FOR CERTIFICATION AND CONSERVATION OF FORESTS,"EPCH HOUSE POCKET 6 AND 7 SECTOR C LOCAL SHOPPING COMPLEX,VASANT KUNJ,Delhi,Delhi-110070","Cultural ,Economic ,Educational ,Social "
 Delhi,2015,2015021801,REAL MEDICINE AND NUTRITION TRUST INDIA,"201 D96 Birkhe Ram Complex Opp Community Center Munirka,Delhi,Delhi,Delhi-110067",Social 
 Delhi,2015,2015027501,National Institute of Immunology,"Aruna Asaf Ali Marg,New Delhi,Delhi,Delhi-110067",Educational 
 Gujarat,2015,2015001601,BAVISGAM PATIDAR KELAVANI MANDAL,"Vidhyanagar – Karamsad Road,  Opp. Jakat Naka, PO Vallabh Vidhanagar,Karamsad,Anand,Gujarat-388120",Educational 
 Gujarat,2015,2015002101,DARSHAN YOG DHARMARTH TRUST,"ARYAVAN VIKAS KSHETRA ROJAD PO SAGPUR,TA TALOD,Sabar Kantha,Gujarat-383307",Educational 
 Gujarat,2015,2015008401,Aanchal Foundation,"City plaza, Sterling City, Bopal,Ahmedabad,Ahmedabad,Gujarat-380058",Educational 
